tipo_duplicado,lon,lat,n
redondeado_6_decimales,-89.059483,16.790326,19
redondeado_6_decimales,-89.059386,16.781292,19
redondeado_6_decimales,-89.059384,17.630536,19
redondeado_6_decimales,-89.059288,16.772258,19
redondeado_6_decimales,-89.059282,17.621503,19
redondeado_6_decimales,-89.059191,16.763224,19
redondeado_6_decimales,-89.059179,17.61247,19
redondeado_6_decimales,-89.059094,16.75419,19
redondeado_6_decimales,-89.059077,17.603437,19
redondeado_6_decimales,-89.058997,16.745156,19
redondeado_6_decimales,-89.058974,17.594404,19
redondeado_6_decimales,-89.0589,16.736123,19
redondeado_6_decimales,-89.058872,17.585371,19
redondeado_6_decimales,-89.058803,16.727089,19
redondeado_6_decimales,-89.05877,17.576338,19
redondeado_6_decimales,-89.058706,16.718055,19
redondeado_6_decimales,-89.058668,17.567304,19
redondeado_6_decimales,-89.058609,16.709021,19
redondeado_6_decimales,-89.058566,17.558271,19
redondeado_6_decimales,-89.058512,16.699987,19
redondeado_6_decimales,-89.058463,17.549238,19
redondeado_6_decimales,-89.058415,16.690953,19
redondeado_6_decimales,-89.058361,17.540205,19
redondeado_6_decimales,-89.058318,16.681919,19
redondeado_6_decimales,-89.058259,17.531172,19
redondeado_6_decimales,-89.058222,16.672885,19
redondeado_6_decimales,-89.058158,17.522138,19
redondeado_6_decimales,-89.058125,16.663851,19
redondeado_6_decimales,-89.058056,17.513105,19
redondeado_6_decimales,-89.058029,16.654817,19
redondeado_6_decimales,-89.057954,17.504072,19
redondeado_6_decimales,-89.057932,16.645783,19
redondeado_6_decimales,-89.057852,17.495039,19
redondeado_6_decimales,-89.057836,16.636749,19
redondeado_6_decimales,-89.057751,17.486006,19
redondeado_6_decimales,-89.057739,16.627715,19
redondeado_6_decimales,-89.057649,17.476972,19
redondeado_6_decimales,-89.057643,16.618681,19
redondeado_6_decimales,-89.057547,16.609647,19
redondeado_6_decimales,-89.057547,17.467939,19
redondeado_6_decimales,-89.057451,16.600613,19
redondeado_6_decimales,-89.057446,17.458906,19
redondeado_6_decimales,-89.057354,16.591579,19
redondeado_6_decimales,-89.057345,17.449872,19
redondeado_6_decimales,-89.057258,16.582545,19
redondeado_6_decimales,-89.057243,17.440839,19
redondeado_6_decimales,-89.057162,16.573511,19
redondeado_6_decimales,-89.057142,17.431806,19
redondeado_6_decimales,-89.057066,16.564477,19
redondeado_6_decimales,-89.057041,17.422773,19
redondeado_6_decimales,-89.056971,16.555443,19
redondeado_6_decimales,-89.05694,17.413739,19
redondeado_6_decimales,-89.056875,16.546409,19
redondeado_6_decimales,-89.056838,17.404706,19
redondeado_6_decimales,-89.056779,16.537374,19
redondeado_6_decimales,-89.056737,17.395673,19
redondeado_6_decimales,-89.056683,16.52834,19
redondeado_6_decimales,-89.056636,17.386639,19
redondeado_6_decimales,-89.056588,16.519306,19
redondeado_6_decimales,-89.056535,17.377606,19
redondeado_6_decimales,-89.056492,16.510272,19
redondeado_6_decimales,-89.056435,17.368573,19
redondeado_6_decimales,-89.056396,16.501238,19
redondeado_6_decimales,-89.056334,17.359539,19
redondeado_6_decimales,-89.056301,16.492204,19
redondeado_6_decimales,-89.056233,17.350506,19
redondeado_6_decimales,-89.056206,16.48317,19
redondeado_6_decimales,-89.056132,17.341472,19
redondeado_6_decimales,-89.05611,16.474136,19
redondeado_6_decimales,-89.056032,17.332439,19
redondeado_6_decimales,-89.056015,16.465101,19
redondeado_6_decimales,-89.055931,17.323406,19
redondeado_6_decimales,-89.05592,16.456067,19
redondeado_6_decimales,-89.055831,17.314372,19
redondeado_6_decimales,-89.055824,16.447033,19
redondeado_6_decimales,-89.05573,17.305339,19
redondeado_6_decimales,-89.055729,16.437999,19
redondeado_6_decimales,-89.055634,16.428965,19
redondeado_6_decimales,-89.05563,17.296305,19
redondeado_6_decimales,-89.055539,16.41993,19
redondeado_6_decimales,-89.05553,17.287272,19
redondeado_6_decimales,-89.055444,16.410896,19
redondeado_6_decimales,-89.055429,17.278238,19
redondeado_6_decimales,-89.055349,16.401862,19
redondeado_6_decimales,-89.055329,17.269205,19
redondeado_6_decimales,-89.055255,16.392828,19
redondeado_6_decimales,-89.055229,17.260172,19
redondeado_6_decimales,-89.05516,16.383794,19
redondeado_6_decimales,-89.055129,17.251138,19
redondeado_6_decimales,-89.055065,16.374759,19
redondeado_6_decimales,-89.055029,17.242105,19
redondeado_6_decimales,-89.054971,16.365725,19
redondeado_6_decimales,-89.054929,17.233071,19
redondeado_6_decimales,-89.054876,16.356691,19
redondeado_6_decimales,-89.054829,17.224038,19
redondeado_6_decimales,-89.054781,16.347657,19
redondeado_6_decimales,-89.054729,17.215004,19
redondeado_6_decimales,-89.054687,16.338622,19
redondeado_6_decimales,-89.054629,17.205971,19
redondeado_6_decimales,-89.054593,16.329588,19
redondeado_6_decimales,-89.05453,17.196937,19
redondeado_6_decimales,-89.054498,16.320554,19
redondeado_6_decimales,-89.05443,17.187903,19
redondeado_6_decimales,-89.054404,16.311519,19
redondeado_6_decimales,-89.05433,17.17887,19
redondeado_6_decimales,-89.05431,16.302485,19
redondeado_6_decimales,-89.054231,17.169836,19
redondeado_6_decimales,-89.054216,16.293451,19
redondeado_6_decimales,-89.054131,17.160803,19
redondeado_6_decimales,-89.054121,16.284416,19
redondeado_6_decimales,-89.054098,17.991954,19
redondeado_6_decimales,-89.054032,17.151769,19
redondeado_6_decimales,-89.054027,16.275382,19
redondeado_6_decimales,-89.053993,17.982921,19
redondeado_6_decimales,-89.053933,16.266348,19
redondeado_6_decimales,-89.053933,17.142736,19
redondeado_6_decimales,-89.053889,17.973888,19
redondeado_6_decimales,-89.05384,16.257313,19
redondeado_6_decimales,-89.053833,17.133702,19
redondeado_6_decimales,-89.053784,17.964856,19
redondeado_6_decimales,-89.053746,16.248279,19
redondeado_6_decimales,-89.053734,17.124668,19
redondeado_6_decimales,-89.05368,17.955823,19
redondeado_6_decimales,-89.053652,16.239245,19
redondeado_6_decimales,-89.053635,17.115635,19
redondeado_6_decimales,-89.053576,17.94679,19
redondeado_6_decimales,-89.053558,16.23021,19
redondeado_6_decimales,-89.053536,17.106601,19
redondeado_6_decimales,-89.053471,17.937757,19
redondeado_6_decimales,-89.053464,16.221176,19
redondeado_6_decimales,-89.053437,17.097568,19
redondeado_6_decimales,-89.053371,16.212142,19
redondeado_6_decimales,-89.053367,17.928724,19
redondeado_6_decimales,-89.053338,17.088534,19
redondeado_6_decimales,-89.053277,16.203107,19
redondeado_6_decimales,-89.053263,17.919691,19
redondeado_6_decimales,-89.053239,17.0795,19
redondeado_6_decimales,-89.053184,16.194073,19
redondeado_6_decimales,-89.053159,17.910658,19
redondeado_6_decimales,-89.05314,17.070467,19
redondeado_6_decimales,-89.053055,17.901626,19
redondeado_6_decimales,-89.053041,17.061433,19
redondeado_6_decimales,-89.052997,16.176004,19
redondeado_6_decimales,-89.052951,17.892593,19
redondeado_6_decimales,-89.052942,17.052399,19
redondeado_6_decimales,-89.052904,16.166969,19
redondeado_6_decimales,-89.052847,17.88356,19
redondeado_6_decimales,-89.052844,17.043366,19
redondeado_6_decimales,-89.05281,16.157935,19
redondeado_6_decimales,-89.052745,17.034332,19
redondeado_6_decimales,-89.052744,17.874527,19
redondeado_6_decimales,-89.052717,16.148901,19
redondeado_6_decimales,-89.052647,17.025298,19
redondeado_6_decimales,-89.05264,17.865494,19
redondeado_6_decimales,-89.052624,16.139866,19
redondeado_6_decimales,-89.052548,17.016265,19
redondeado_6_decimales,-89.052536,17.856461,19
redondeado_6_decimales,-89.052531,16.130832,19
redondeado_6_decimales,-89.05245,17.007231,19
redondeado_6_decimales,-89.052438,16.121797,19
redondeado_6_decimales,-89.052432,17.847428,19
redondeado_6_decimales,-89.052351,16.998197,19
redondeado_6_decimales,-89.052345,16.112763,19
redondeado_6_decimales,-89.052329,17.838395,19
redondeado_6_decimales,-89.052253,16.989164,19
redondeado_6_decimales,-89.052252,16.103728,19
redondeado_6_decimales,-89.052225,17.829362,19
redondeado_6_decimales,-89.052159,16.094694,19
redondeado_6_decimales,-89.052155,16.98013,19
redondeado_6_decimales,-89.052122,17.820329,19
redondeado_6_decimales,-89.052066,16.085659,19
redondeado_6_decimales,-89.052056,16.971096,19
redondeado_6_decimales,-89.052019,17.811296,19
redondeado_6_decimales,-89.051973,16.076625,19
redondeado_6_decimales,-89.051958,16.962062,19
redondeado_6_decimales,-89.051915,17.802263,19
redondeado_6_decimales,-89.051881,16.06759,19
redondeado_6_decimales,-89.05186,16.953029,19
redondeado_6_decimales,-89.051812,17.79323,19
redondeado_6_decimales,-89.051788,16.058556,19
redondeado_6_decimales,-89.051762,16.943995,19
redondeado_6_decimales,-89.051709,17.784197,19
redondeado_6_decimales,-89.051696,16.049521,19
redondeado_6_decimales,-89.051664,16.934961,19
redondeado_6_decimales,-89.051606,17.775164,19
redondeado_6_decimales,-89.051603,16.040487,19
redondeado_6_decimales,-89.051566,16.925927,19
redondeado_6_decimales,-89.051511,16.031452,19
redondeado_6_decimales,-89.051503,17.766131,19
redondeado_6_decimales,-89.051468,16.916893,19
redondeado_6_decimales,-89.051418,16.022417,19
redondeado_6_decimales,-89.0514,17.757098,19
redondeado_6_decimales,-89.051371,16.90786,19
redondeado_6_decimales,-89.051326,16.013383,19
redondeado_6_decimales,-89.051297,17.748065,19
redondeado_6_decimales,-89.051273,16.898826,19
redondeado_6_decimales,-89.051234,16.004348,19
redondeado_6_decimales,-89.051194,17.739032,19
redondeado_6_decimales,-89.051175,16.889792,19
redondeado_6_decimales,-89.051141,15.995314,19
redondeado_6_decimales,-89.051091,17.729999,19
redondeado_6_decimales,-89.051078,16.880758,19
redondeado_6_decimales,-89.051049,15.986279,19
redondeado_6_decimales,-89.050988,17.720966,19
redondeado_6_decimales,-89.05098,16.871724,19
redondeado_6_decimales,-89.050957,15.977245,19
redondeado_6_decimales,-89.050885,17.711933,19
redondeado_6_decimales,-89.050883,16.862691,19
redondeado_6_decimales,-89.050865,15.96821,19
redondeado_6_decimales,-89.050785,16.853657,19
redondeado_6_decimales,-89.050783,17.7029,19
redondeado_6_decimales,-89.050773,15.959175,19
redondeado_6_decimales,-89.050688,16.844623,19
redondeado_6_decimales,-89.050681,15.950141,19
redondeado_6_decimales,-89.05068,17.693867,19
redondeado_6_decimales,-89.050591,16.835589,19
redondeado_6_decimales,-89.050589,15.941106,19
redondeado_6_decimales,-89.050578,17.684833,19
redondeado_6_decimales,-89.050498,15.932071,19
redondeado_6_decimales,-89.050493,16.826555,19
redondeado_6_decimales,-89.050475,17.6758,19
redondeado_6_decimales,-89.050406,15.923037,19
redondeado_6_decimales,-89.050396,16.817521,19
redondeado_6_decimales,-89.050373,17.666767,19
redondeado_6_decimales,-89.050314,15.914002,19
redondeado_6_decimales,-89.050299,16.808487,19
redondeado_6_decimales,-89.05027,17.657734,19
redondeado_6_decimales,-89.050223,15.904967,19
redondeado_6_decimales,-89.050202,16.799453,19
redondeado_6_decimales,-89.050168,17.648701,19
redondeado_6_decimales,-89.050105,16.790419,19
redondeado_6_decimales,-89.050066,17.639668,19
redondeado_6_decimales,-89.050008,16.781386,19
redondeado_6_decimales,-89.049964,17.630635,19
redondeado_6_decimales,-89.049911,16.772352,19
redondeado_6_decimales,-89.049862,17.621601,19
redondeado_6_decimales,-89.049814,16.763318,19
redondeado_6_decimales,-89.04976,17.612568,19
redondeado_6_decimales,-89.049717,16.754284,19
redondeado_6_decimales,-89.049658,17.603535,19
redondeado_6_decimales,-89.049621,16.74525,19
redondeado_6_decimales,-89.049556,17.594502,19
redondeado_6_decimales,-89.049524,16.736216,19
redondeado_6_decimales,-89.049454,17.585469,19
redondeado_6_decimales,-89.049428,16.727182,19
redondeado_6_decimales,-89.049352,17.576435,19
redondeado_6_decimales,-89.049331,16.718148,19
redondeado_6_decimales,-89.04925,17.567402,19
redondeado_6_decimales,-89.049235,16.709114,19
redondeado_6_decimales,-89.049149,17.558369,19
redondeado_6_decimales,-89.049138,16.70008,19
redondeado_6_decimales,-89.049047,17.549336,19
redondeado_6_decimales,-89.049042,16.691046,19
redondeado_6_decimales,-89.048945,16.682012,19
redondeado_6_decimales,-89.048945,17.540302,19
redondeado_6_decimales,-89.048849,16.672978,19
redondeado_6_decimales,-89.048844,17.531269,19
redondeado_6_decimales,-89.048753,16.663944,19
redondeado_6_decimales,-89.048742,17.522236,19
redondeado_6_decimales,-89.048657,16.65491,19
redondeado_6_decimales,-89.048641,17.513203,19
redondeado_6_decimales,-89.048561,16.645876,19
redondeado_6_decimales,-89.04854,17.504169,19
redondeado_6_decimales,-89.048465,16.636842,19
redondeado_6_decimales,-89.048439,17.495136,19
redondeado_6_decimales,-89.048369,16.627808,19
redondeado_6_decimales,-89.048337,17.486103,19
redondeado_6_decimales,-89.048273,16.618774,19
redondeado_6_decimales,-89.048236,17.47707,19
redondeado_6_decimales,-89.048177,16.60974,19
redondeado_6_decimales,-89.048135,17.468036,19
redondeado_6_decimales,-89.048082,16.600705,19
redondeado_6_decimales,-89.048034,17.459003,19
redondeado_6_decimales,-89.047986,16.591671,19
redondeado_6_decimales,-89.047933,17.44997,19
redondeado_6_decimales,-89.04789,16.582637,19
redondeado_6_decimales,-89.047832,17.440936,19
redondeado_6_decimales,-89.047795,16.573603,19
redondeado_6_decimales,-89.047731,17.431903,19
redondeado_6_decimales,-89.047699,16.564569,19
redondeado_6_decimales,-89.047631,17.422869,19
redondeado_6_decimales,-89.047604,16.555535,19
redondeado_6_decimales,-89.04753,17.413836,19
redondeado_6_decimales,-89.047508,16.546501,19
redondeado_6_decimales,-89.047429,17.404803,19
redondeado_6_decimales,-89.047413,16.537467,19
redondeado_6_decimales,-89.047329,17.395769,19
redondeado_6_decimales,-89.047318,16.528432,19
redondeado_6_decimales,-89.047228,17.386736,19
redondeado_6_decimales,-89.047222,16.519398,19
redondeado_6_decimales,-89.047128,17.377703,19
redondeado_6_decimales,-89.047127,16.510364,19
redondeado_6_decimales,-89.047032,16.50133,19
redondeado_6_decimales,-89.047027,17.368669,19
redondeado_6_decimales,-89.046937,16.492296,19
redondeado_6_decimales,-89.046927,17.359636,19
redondeado_6_decimales,-89.046842,16.483262,19
redondeado_6_decimales,-89.046827,17.350602,19
redondeado_6_decimales,-89.046747,16.474227,19
redondeado_6_decimales,-89.046727,17.341569,19
redondeado_6_decimales,-89.046652,16.465193,19
redondeado_6_decimales,-89.046626,17.332535,19
redondeado_6_decimales,-89.046558,16.456159,19
redondeado_6_decimales,-89.046526,17.323502,19
redondeado_6_decimales,-89.046463,16.447125,19
redondeado_6_decimales,-89.046426,17.314468,19
redondeado_6_decimales,-89.046368,16.43809,19
redondeado_6_decimales,-89.046326,17.305435,19
redondeado_6_decimales,-89.046274,16.429056,19
redondeado_6_decimales,-89.046226,17.296402,19
redondeado_6_decimales,-89.046179,16.420022,19
redondeado_6_decimales,-89.046126,17.287368,19
redondeado_6_decimales,-89.046084,16.410988,19
redondeado_6_decimales,-89.046027,17.278335,19
redondeado_6_decimales,-89.04599,16.401953,19
redondeado_6_decimales,-89.045927,17.269301,19
redondeado_6_decimales,-89.045896,16.392919,19
redondeado_6_decimales,-89.045827,17.260267,19
redondeado_6_decimales,-89.045801,16.383885,19
redondeado_6_decimales,-89.045728,17.251234,19
redondeado_6_decimales,-89.045707,16.374851,19
redondeado_6_decimales,-89.045628,17.2422,19
redondeado_6_decimales,-89.045613,16.365816,19
redondeado_6_decimales,-89.045529,17.233167,19
redondeado_6_decimales,-89.045519,16.356782,19
redondeado_6_decimales,-89.045429,17.224133,19
redondeado_6_decimales,-89.045425,16.347748,19
redondeado_6_decimales,-89.045331,16.338713,19
redondeado_6_decimales,-89.04533,17.2151,19
redondeado_6_decimales,-89.045237,16.329679,19
redondeado_6_decimales,-89.04523,17.206066,19
redondeado_6_decimales,-89.045143,16.320645,19
redondeado_6_decimales,-89.045131,17.197033,19
redondeado_6_decimales,-89.045049,16.31161,19
redondeado_6_decimales,-89.045032,17.187999,19
redondeado_6_decimales,-89.044955,16.302576,19
redondeado_6_decimales,-89.044933,17.178965,19
redondeado_6_decimales,-89.044861,16.293541,19
redondeado_6_decimales,-89.044834,17.169932,19
redondeado_6_decimales,-89.044768,16.284507,19
redondeado_6_decimales,-89.044735,17.160898,19
redondeado_6_decimales,-89.044674,16.275473,19
redondeado_6_decimales,-89.044658,17.992054,19
redondeado_6_decimales,-89.044636,17.151865,19
redondeado_6_decimales,-89.04458,16.266438,19
redondeado_6_decimales,-89.044554,17.983021,19
redondeado_6_decimales,-89.044537,17.142831,19
redondeado_6_decimales,-89.044487,16.257404,19
redondeado_6_decimales,-89.04445,17.973988,19
redondeado_6_decimales,-89.044438,17.133797,19
redondeado_6_decimales,-89.044394,16.24837,19
redondeado_6_decimales,-89.044346,17.964955,19
redondeado_6_decimales,-89.044339,17.124764,19
redondeado_6_decimales,-89.0443,16.239335,19
redondeado_6_decimales,-89.044242,17.955922,19
redondeado_6_decimales,-89.044241,17.11573,19
redondeado_6_decimales,-89.044207,16.230301,19
redondeado_6_decimales,-89.044142,17.106696,19
redondeado_6_decimales,-89.044138,17.946889,19
redondeado_6_decimales,-89.044114,16.221266,19
redondeado_6_decimales,-89.044043,17.097663,19
redondeado_6_decimales,-89.044035,17.937857,19
redondeado_6_decimales,-89.04402,16.212232,19
redondeado_6_decimales,-89.043945,17.088629,19
redondeado_6_decimales,-89.043931,17.928824,19
redondeado_6_decimales,-89.043927,16.203197,19
redondeado_6_decimales,-89.043846,17.079595,19
redondeado_6_decimales,-89.043834,16.194163,19
redondeado_6_decimales,-89.043827,17.919791,19
redondeado_6_decimales,-89.043748,17.070562,19
redondeado_6_decimales,-89.043741,16.185128,19
redondeado_6_decimales,-89.043724,17.910758,19
redondeado_6_decimales,-89.04365,17.061528,19
redondeado_6_decimales,-89.043648,16.176094,19
redondeado_6_decimales,-89.04362,17.901725,19
redondeado_6_decimales,-89.043555,16.167059,19
redondeado_6_decimales,-89.043551,17.052494,19
redondeado_6_decimales,-89.043517,17.892692,19
redondeado_6_decimales,-89.043462,16.158025,19
redondeado_6_decimales,-89.043453,17.04346,19
redondeado_6_decimales,-89.043413,17.883659,19
redondeado_6_decimales,-89.04337,16.14899,19
redondeado_6_decimales,-89.043355,17.034427,19
redondeado_6_decimales,-89.04331,17.874626,19
redondeado_6_decimales,-89.043277,16.139956,19
redondeado_6_decimales,-89.043257,17.025393,19
redondeado_6_decimales,-89.043207,17.865593,19
redondeado_6_decimales,-89.043184,16.130921,19
redondeado_6_decimales,-89.043159,17.016359,19
redondeado_6_decimales,-89.043104,17.85656,19
redondeado_6_decimales,-89.043092,16.121887,19
redondeado_6_decimales,-89.043061,17.007325,19
redondeado_6_decimales,-89.043,17.847527,19
redondeado_6_decimales,-89.042999,16.112852,19
redondeado_6_decimales,-89.042963,16.998292,19
redondeado_6_decimales,-89.042907,16.103818,19
redondeado_6_decimales,-89.042897,17.838494,19
redondeado_6_decimales,-89.042865,16.989258,19
redondeado_6_decimales,-89.042814,16.094783,19
redondeado_6_decimales,-89.042794,17.829461,19
redondeado_6_decimales,-89.042767,16.980224,19
redondeado_6_decimales,-89.042722,16.085749,19
redondeado_6_decimales,-89.042691,17.820428,19
redondeado_6_decimales,-89.042669,16.97119,19
redondeado_6_decimales,-89.042629,16.076714,19
redondeado_6_decimales,-89.042588,17.811395,19
redondeado_6_decimales,-89.042572,16.962157,19
redondeado_6_decimales,-89.042537,16.06768,19
redondeado_6_decimales,-89.042486,17.802362,19
redondeado_6_decimales,-89.042474,16.953123,19
redondeado_6_decimales,-89.042445,16.058645,19
redondeado_6_decimales,-89.042383,17.793329,19
redondeado_6_decimales,-89.042376,16.944089,19
redondeado_6_decimales,-89.042353,16.04961,19
redondeado_6_decimales,-89.04228,17.784296,19
redondeado_6_decimales,-89.042279,16.935055,19
redondeado_6_decimales,-89.042261,16.040576,19
redondeado_6_decimales,-89.042181,16.926021,19
redondeado_6_decimales,-89.042177,17.775263,19
redondeado_6_decimales,-89.042169,16.031541,19
redondeado_6_decimales,-89.042084,16.916987,19
redondeado_6_decimales,-89.042077,16.022507,19
redondeado_6_decimales,-89.042075,17.76623,19
redondeado_6_decimales,-89.041987,16.907954,19
redondeado_6_decimales,-89.041985,16.013472,19
redondeado_6_decimales,-89.041972,17.757196,19
redondeado_6_decimales,-89.041893,16.004437,19
redondeado_6_decimales,-89.041889,16.89892,19
redondeado_6_decimales,-89.04187,17.748163,19
redondeado_6_decimales,-89.041801,15.995403,19
redondeado_6_decimales,-89.041792,16.889886,19
redondeado_6_decimales,-89.041767,17.73913,19
redondeado_6_decimales,-89.041709,15.986368,19
redondeado_6_decimales,-89.041695,16.880852,19
redondeado_6_decimales,-89.041665,17.730097,19
redondeado_6_decimales,-89.041618,15.977333,19
redondeado_6_decimales,-89.041598,16.871818,19
redondeado_6_decimales,-89.041563,17.721064,19
redondeado_6_decimales,-89.041526,15.968299,19
redondeado_6_decimales,-89.041501,16.862784,19
redondeado_6_decimales,-89.04146,17.712031,19
redondeado_6_decimales,-89.041435,15.959264,19
redondeado_6_decimales,-89.041404,16.85375,19
redondeado_6_decimales,-89.041358,17.702998,19
redondeado_6_decimales,-89.041343,15.950229,19
redondeado_6_decimales,-89.041307,16.844716,19
redondeado_6_decimales,-89.041256,17.693965,19
redondeado_6_decimales,-89.041252,15.941195,19
redondeado_6_decimales,-89.04121,16.835682,19
redondeado_6_decimales,-89.04116,15.93216,19
redondeado_6_decimales,-89.041154,17.684931,19
redondeado_6_decimales,-89.041113,16.826648,19
redondeado_6_decimales,-89.041069,15.923125,19
redondeado_6_decimales,-89.041052,17.675898,19
redondeado_6_decimales,-89.041016,16.817615,19
redondeado_6_decimales,-89.040978,15.914091,19
redondeado_6_decimales,-89.04095,17.666865,19
redondeado_6_decimales,-89.04092,16.808581,19
redondeado_6_decimales,-89.040848,17.657832,19
redondeado_6_decimales,-89.040823,16.799547,19
redondeado_6_decimales,-89.040746,17.648799,19
redondeado_6_decimales,-89.040727,16.790513,19
redondeado_6_decimales,-89.040645,17.639765,19
redondeado_6_decimales,-89.04063,16.781479,19
redondeado_6_decimales,-89.040543,17.630732,19
redondeado_6_decimales,-89.040534,16.772445,19
redondeado_6_decimales,-89.040441,17.621699,19
redondeado_6_decimales,-89.040437,16.763411,19
redondeado_6_decimales,-89.040341,16.754377,19
redondeado_6_decimales,-89.04034,17.612666,19
redondeado_6_decimales,-89.040245,16.745343,19
redondeado_6_decimales,-89.040238,17.603633,19
redondeado_6_decimales,-89.040148,16.736309,19
redondeado_6_decimales,-89.040137,17.594599,19
redondeado_6_decimales,-89.040052,16.727275,19
redondeado_6_decimales,-89.040035,17.585566,19
redondeado_6_decimales,-89.039956,16.718241,19
redondeado_6_decimales,-89.039934,17.576533,19
redondeado_6_decimales,-89.03986,16.709207,19
redondeado_6_decimales,-89.039833,17.5675,19
redondeado_6_decimales,-89.039764,16.700173,19
redondeado_6_decimales,-89.039732,17.558466,19
redondeado_6_decimales,-89.039668,16.691139,19
redondeado_6_decimales,-89.03963,17.549433,19
redondeado_6_decimales,-89.039572,16.682104,19
redondeado_6_decimales,-89.039529,17.5404,19
redondeado_6_decimales,-89.039477,16.67307,19
redondeado_6_decimales,-89.039428,17.531366,19
redondeado_6_decimales,-89.039381,16.664036,19
redondeado_6_decimales,-89.039327,17.522333,19
redondeado_6_decimales,-89.039285,16.655002,19
redondeado_6_decimales,-89.039226,17.5133,19
redondeado_6_decimales,-89.03919,16.645968,19
redondeado_6_decimales,-89.039126,17.504266,19
redondeado_6_decimales,-89.039094,16.636934,19
redondeado_6_decimales,-89.039025,17.495233,19
redondeado_6_decimales,-89.038999,16.6279,19
redondeado_6_decimales,-89.038924,17.4862,19
redondeado_6_decimales,-89.038903,16.618866,19
redondeado_6_decimales,-89.038823,17.477166,19
redondeado_6_decimales,-89.038808,16.609832,19
redondeado_6_decimales,-89.038723,17.468133,19
redondeado_6_decimales,-89.038712,16.600797,19
redondeado_6_decimales,-89.038622,17.4591,19
redondeado_6_decimales,-89.038617,16.591763,19
redondeado_6_decimales,-89.038522,16.582729,19
redondeado_6_decimales,-89.038522,17.450066,19
redondeado_6_decimales,-89.038427,16.573695,19
redondeado_6_decimales,-89.038421,17.441033,19
redondeado_6_decimales,-89.038332,16.564661,19
redondeado_6_decimales,-89.038321,17.431999,19
redondeado_6_decimales,-89.038237,16.555627,19
redondeado_6_decimales,-89.038221,17.422966,19
redondeado_6_decimales,-89.038142,16.546592,19
redondeado_6_decimales,-89.03812,17.413933,19
redondeado_6_decimales,-89.038047,16.537558,19
redondeado_6_decimales,-89.03802,17.404899,19
redondeado_6_decimales,-89.037952,16.528524,19
redondeado_6_decimales,-89.03792,17.395866,19
redondeado_6_decimales,-89.037857,16.51949,19
redondeado_6_decimales,-89.03782,17.386832,19
redondeado_6_decimales,-89.037763,16.510456,19
redondeado_6_decimales,-89.03772,17.377799,19
redondeado_6_decimales,-89.037668,16.501421,19
redondeado_6_decimales,-89.03762,17.368765,19
redondeado_6_decimales,-89.037573,16.492387,19
redondeado_6_decimales,-89.03752,17.359732,19
redondeado_6_decimales,-89.037479,16.483353,19
redondeado_6_decimales,-89.03742,17.350698,19
redondeado_6_decimales,-89.037384,16.474319,19
redondeado_6_decimales,-89.037321,17.341665,19
redondeado_6_decimales,-89.03729,16.465284,19
redondeado_6_decimales,-89.037221,17.332631,19
redondeado_6_decimales,-89.037195,16.45625,19
redondeado_6_decimales,-89.037121,17.323598,19
redondeado_6_decimales,-89.037101,16.447216,19
redondeado_6_decimales,-89.037022,17.314564,19
redondeado_6_decimales,-89.037007,16.438182,19
redondeado_6_decimales,-89.036922,17.305531,19
redondeado_6_decimales,-89.036913,16.429147,19
redondeado_6_decimales,-89.036823,17.296497,19
redondeado_6_decimales,-89.036819,16.420113,19
redondeado_6_decimales,-89.036725,16.411079,19
redondeado_6_decimales,-89.036723,17.287464,19
redondeado_6_decimales,-89.036631,16.402044,19
redondeado_6_decimales,-89.036624,17.27843,19
redondeado_6_decimales,-89.036537,16.39301,19
redondeado_6_decimales,-89.036525,17.269397,19
redondeado_6_decimales,-89.036443,16.383976,19
redondeado_6_decimales,-89.036425,17.260363,19
redondeado_6_decimales,-89.036349,16.374941,19
redondeado_6_decimales,-89.036326,17.251329,19
redondeado_6_decimales,-89.036255,16.365907,19
redondeado_6_decimales,-89.036227,17.242296,19
redondeado_6_decimales,-89.036161,16.356873,19
redondeado_6_decimales,-89.036128,17.233262,19
redondeado_6_decimales,-89.036068,16.347838,19
redondeado_6_decimales,-89.036029,17.224229,19
redondeado_6_decimales,-89.035974,16.338804,19
redondeado_6_decimales,-89.03593,17.215195,19
redondeado_6_decimales,-89.035881,16.329769,19
redondeado_6_decimales,-89.035831,17.206161,19
redondeado_6_decimales,-89.035787,16.320735,19
redondeado_6_decimales,-89.035733,17.197128,19
redondeado_6_decimales,-89.035694,16.311701,19
redondeado_6_decimales,-89.035634,17.188094,19
redondeado_6_decimales,-89.0356,16.302666,19
redondeado_6_decimales,-89.035535,17.17906,19
redondeado_6_decimales,-89.035507,16.293632,19
redondeado_6_decimales,-89.035437,17.170027,19
redondeado_6_decimales,-89.035414,16.284597,19
redondeado_6_decimales,-89.035338,17.160993,19
redondeado_6_decimales,-89.035321,16.275563,19
redondeado_6_decimales,-89.035239,17.151959,19
redondeado_6_decimales,-89.035227,16.266528,19
redondeado_6_decimales,-89.035218,17.992153,19
redondeado_6_decimales,-89.035141,17.142926,19
redondeado_6_decimales,-89.035134,16.257494,19
redondeado_6_decimales,-89.035115,17.98312,19
redondeado_6_decimales,-89.035043,17.133892,19
redondeado_6_decimales,-89.035041,16.24846,19
redondeado_6_decimales,-89.035011,17.974087,19
