subset,xy_group_id,lon,lat,pais_grupo,tipo_grupo_original,n_registros_original,n_registros_subset,n_paises_subset,n_fuentes_subset,n_anios_subset,n_nivel0_subset,n_nivel1_subset,n_nivel2_subset,anio_min_subset,anio_max_subset,paises_subset,fuentes_subset,anios_subset,valores_nivel0_subset,valores_nivel1_subset,valores_nivel2_subset,estado_xy_subset
ventana_2018_2022,XY_000001053404,-84.52772419129998,10.5932441577,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053405,-84.52772419129998,10.5936679999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053406,-84.52772419129998,10.5940918416,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053499,-84.5272929999,10.5932441577,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053500,-84.5272929999,10.5936679999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053501,-84.5272929999,10.5940918416,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053543,-84.52712380859998,10.7461546297,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053554,-84.527071,10.4628979784,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001053609,-84.5268618086,10.5932441577,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053610,-84.5268618086,10.5936679999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001053611,-84.5268618086,10.5940918416,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001057775,-84.5084051913,10.409042,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057776,-84.5084051913,10.4094660949,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057784,-84.5083701913,10.3868908749,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057785,-84.5083701913,10.387315,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057786,-84.5083701913,10.3877391244,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057886,-84.5079739999,10.4094660949,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057893,-84.50793899999998,10.3868908749,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057894,-84.50793899999998,10.387315,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057895,-84.50793899999998,10.3877391244,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001057899,-84.5079201913,10.1044744969,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001057920,-84.507834,10.3217217868,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001057921,-84.507834,10.322146,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001057922,-84.507834,10.3225702125,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001057971,-84.5076841913,9.9523962976,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001057972,-84.5076841913,9.952821,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001057973,-84.5076841913,9.9532457018,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058049,-84.50750780859998,10.3868908749,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001058050,-84.50750780859998,10.387315,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001058051,-84.50750780859998,10.3877391244,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros",conflicto_tematico_subset
ventana_2018_2022,XY_000001058060,-84.507489,10.104899,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058127,-84.5074028086,10.3217217868,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058128,-84.5074028086,10.322146,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058297,-84.507253,9.9523962976,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058298,-84.507253,9.952821,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058299,-84.507253,9.9532457018,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058995,-84.50682180859998,9.9523962976,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058996,-84.50682180859998,9.952821,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001058997,-84.50682180859998,9.9532457018,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001062166,-84.49021519129998,10.9191656155,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062167,-84.49021519129998,10.919589,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,90 Otras","41 Bosque latifoliado y mixto,91 Otras","410 Bosque latifoliado y mixto,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062168,-84.49021519129998,10.9200123838,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001062172,-84.4901441913,10.8757145536,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"20 Tierras húmedas y agua,90 Otras","22 Humedales,91 Otras","220 Humedales,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062215,-84.489784,10.9191656155,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,90 Otras","41 Bosque latifoliado y mixto,91 Otras","410 Bosque latifoliado y mixto,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062216,-84.489784,10.919589,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001062217,-84.489784,10.9200123838,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001062229,-84.48971299999998,10.8765614457,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"20 Tierras húmedas y agua,90 Otras","22 Humedales,91 Otras","220 Humedales,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062306,-84.4893528086,10.9191656155,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,90 Otras","41 Bosque latifoliado y mixto,91 Otras","410 Bosque latifoliado y mixto,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062307,-84.4893528086,10.919589,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001062308,-84.4893528086,10.9200123838,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001062327,-84.4892818086,10.8757145536,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"20 Tierras húmedas y agua,90 Otras","22 Humedales,91 Otras","220 Humedales,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062486,-84.4887211913,9.9637079999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,90 Otras","41 Bosque latifoliado y mixto,91 Otras","410 Bosque latifoliado y mixto,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062487,-84.4887211913,9.9641326876,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062800,-84.48830719129998,9.681284,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001062858,-84.48829,9.9637079999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001062859,-84.48829,9.9641326876,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001063537,-84.4878908086,9.9854349999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,90 Otras","41 Bosque latifoliado y mixto,91 Otras","410 Bosque latifoliado y mixto,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001063561,-84.487876,9.681284,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001063585,-84.48785880859998,9.9637079999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001063586,-84.48785880859998,9.9641326876,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"30 Tierras de Cultivo y Pastos,90 Otras","33 Cultivos extensivos, Pastizales y matorrales,91 Otras","332 Pastizales naturales y cultivados,910 Otras",conflicto_tematico_subset
ventana_2018_2022,XY_000001066875,-84.4710921913,10.8653089999,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001066876,-84.4710921913,10.865732461,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,1,1,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,30 Tierras de Cultivo y Pastos,"33 Cultivos extensivos, Pastizales y matorrales","331 Granos básicos y hortalizas  y otros,332 Pastizales naturales y cultivados",conflicto_tematico_subset
ventana_2018_2022,XY_000001066890,-84.4709231913,10.7562663849,Costa Rica,conflicto_tematico_xy,2,2,1,1,1,2,2,2,2021,2021,Costa Rica,"SINAC - Malla de Entrenamientos del Mapa de Bosques 2021, Costa Rica",2021,"40 Tierras Forestales,30 Tierras de Cultivo y Pastos","41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados",conflicto_tematico_subset
