xy_year_group_id,xy_group_id,lon,lat,year_ref,records,n_class_codes,n_class_group_codes,n_sources,country,country_code,has_thematic_conflict
SRC10_CRI_2021__XYY__c25a9ad27260,SRC10_CRI_2021__XY__bb0249261c72,-85.525135,10.299634,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c25b157287aa,SRC10_CRI_2021__XY__7a485c15c58e,-85.526297,10.538528,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c25bd80b9239,SRC10_CRI_2021__XY__7f448419498f,-85.331729,10.476661,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c25d638cb87f,SRC10_CRI_2021__XY__f4ef7726573e,-85.47124,10.507417,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c25e610b80a4,SRC10_CRI_2021__XY__1471b78d504d,-85.705605,10.502625,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c26077ad1b51,SRC10_CRI_2021__XY__4c8d54f535b6,-85.400123,10.185569,2021,2,2,2,1,Costa Rica,CRI,1
SRC10_CRI_2021__XYY__c267479b0c34,SRC10_CRI_2021__XY__75c74e66c18e,-85.241967,10.204309,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c26d9033dd52,SRC10_CRI_2021__XY__e3e94c7e397e,-85.572489,10.485214,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c26f642c625d,SRC10_CRI_2021__XY__5327aeec33ac,-85.759184,10.289346,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2739373cab9,SRC10_CRI_2021__XY__772c0029452b,-85.363744,10.151732,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2744f51c92a,SRC10_CRI_2021__XY__a00bbe78d6e9,-85.52967,10.364767,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2760f43ba3a,SRC10_CRI_2021__XY__f8b8dc99f878,-85.489527,10.35651,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c276fe24b817,SRC10_CRI_2021__XY__e7ad08160d0b,-85.809799,10.392682,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c27a6e4ec51f,SRC10_CRI_2021__XY__7adc94e6b86f,-85.450463,10.138977,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c27be7e2e15b,SRC10_CRI_2021__XY__c95b18e1b7c9,-85.776598,10.362291,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c27d1a91cde2,SRC10_CRI_2021__XY__5ccaa0a87841,-85.807955,10.318062,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c28415b10e22,SRC10_CRI_2021__XY__735242ec0fdd,-85.65669,10.49883,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c290eb491ce9,SRC10_CRI_2021__XY__40b76bb4bf6f,-85.200619,10.263997,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c296db78cad4,SRC10_CRI_2021__XY__88b68157a4a7,-85.351124,10.540485,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c297b6286f66,SRC10_CRI_2021__XY__34937b80dddb,-85.254315,10.124619,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c299697cb5fe,SRC10_CRI_2021__XY__9e45fe8fff55,-85.382098,10.406461,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c29e74d0ee4d,SRC10_CRI_2021__XY__67f6351857ff,-85.38214,10.416114,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c29fc19ae933,SRC10_CRI_2021__XY__606371a653aa,-85.382461,10.48851,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2a4e4ae9df0,SRC10_CRI_2021__XY__73f00bc2c079,-85.540847,10.491402,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2afc43cf6c6,SRC10_CRI_2021__XY__f4ea365b6698,-85.791382,10.34783,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2b06a2fbca2,SRC10_CRI_2021__XY__619323bc350a,-85.720266,10.412006,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2b09f903e93,SRC10_CRI_2021__XY__5fda4ed7469b,-85.476897,10.363807,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2b86f53bd42,SRC10_CRI_2021__XY__858a2827320e,-85.265925,10.207354,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2b95e6786a3,SRC10_CRI_2021__XY__a6e2a8420995,-85.44673,10.121073,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2b98cea4a49,SRC10_CRI_2021__XY__dc6697ea67a6,-85.449641,10.403749,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2c0e81fb889,SRC10_CRI_2021__XY__5dc8e2d1cb0a,-85.210232,10.1815,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2c1f7fb5811,SRC10_CRI_2021__XY__612178c8f144,-85.461685,10.13411,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2c2f79ec94d,SRC10_CRI_2021__XY__d5045c631e3c,-85.546864,10.191684,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2c34ad87798,SRC10_CRI_2021__XY__ee84f1f60e09,-85.719404,10.243516,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2c7009d9309,SRC10_CRI_2021__XY__3cf99e06ed97,-85.769707,10.262196,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2c97e85bec8,SRC10_CRI_2021__XY__92aeeaf9eb3d,-85.232381,10.45172,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2cba060ff9a,SRC10_CRI_2021__XY__7fe48470d489,-85.217231,10.356448,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2cd0caa1a44,SRC10_CRI_2021__XY__b4c431d22bf9,-85.62963,10.510263,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2cd794886ae,SRC10_CRI_2021__XY__a872953e7ae8,-85.558697,10.258452,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2cf1747a4c1,SRC10_CRI_2021__XY__d06cb8fe4d61,-85.577048,10.263582,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2cfec9c545c,SRC10_CRI_2021__XY__353225164d6b,-85.704466,10.292707,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2d22ca32c96,SRC10_CRI_2021__XY__865dd6eb668b,-85.430107,10.252006,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2d46ddacdd5,SRC10_CRI_2021__XY__cf3badbe98f0,-85.527918,10.438376,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2d92d6a2825,SRC10_CRI_2021__XY__5a43b19b055d,-85.493199,10.101003,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2dd6dcb5ad5,SRC10_CRI_2021__XY__4fe00c315b22,-85.5661,10.474387,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2e2912c6fae,SRC10_CRI_2021__XY__5b8c0cc0a567,-85.542869,10.473294,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2e38176c238,SRC10_CRI_2021__XY__95f7fae16a7c,-85.43226,10.295232,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2e4b7a823d8,SRC10_CRI_2021__XY__f736a6e0d342,-85.487937,10.466316,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2e666b1e545,SRC10_CRI_2021__XY__88855fd6b0d0,-85.611942,10.35592,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2e9964de11a,SRC10_CRI_2021__XY__3f7aa9f0c64a,-85.300658,10.106969,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2ec1a36a5fb,SRC10_CRI_2021__XY__e0ba794ad65e,-85.343615,10.293199,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2eda19920c8,SRC10_CRI_2021__XY__e3fc0ccbb4ff,-85.708736,10.194491,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2f11adcc41a,SRC10_CRI_2021__XY__14d7a8d1cdcb,-85.714125,10.538596,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c2f839c3ca6a,SRC10_CRI_2021__XY__ce2f511e7b0f,-85.309167,10.126818,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c300e7c30e70,SRC10_CRI_2021__XY__39ab62181bda,-85.546805,10.41536,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c307dd2bf8a2,SRC10_CRI_2021__XY__f273bb42a481,-85.679026,10.202359,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c30d02f89770,SRC10_CRI_2021__XY__2a0325e3f62f,-85.200398,10.370992,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c311ea752f6e,SRC10_CRI_2021__XY__b74d5ef17217,-85.390682,10.437796,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c313559df238,SRC10_CRI_2021__XY__c9948cab6459,-85.53898,10.540879,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c314aa0deeff,SRC10_CRI_2021__XY__a77b33938592,-85.809943,10.248049,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c31a3e55f57f,SRC10_CRI_2021__XY__d326b7e4d06f,-85.210616,10.282864,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c31b493147ff,SRC10_CRI_2021__XY__dd226dc38feb,-85.800387,10.306658,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c322862c9331,SRC10_CRI_2021__XY__bf36835785be,-85.420261,10.442493,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c32521681e7f,SRC10_CRI_2021__XY__846f5f7dc821,-85.741101,10.498533,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c328f9a7fca5,SRC10_CRI_2021__XY__f7330e8210a4,-85.717282,10.321594,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c33000ed1ecf,SRC10_CRI_2021__XY__768e3f06eb97,-85.430923,10.465371,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3311d8feb25,SRC10_CRI_2021__XY__94139b89d128,-85.25741,10.374394,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3321a696ff7,SRC10_CRI_2021__XY__8bf98dc8518d,-85.198237,10.357726,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c338ea3cc5cd,SRC10_CRI_2021__XY__1fdf33ddfa8c,-85.498085,10.380602,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c33a2e824379,SRC10_CRI_2021__XY__6928c77390ed,-85.483314,10.381877,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c33d39cfa379,SRC10_CRI_2021__XY__2dac9d71dd8a,-85.557938,10.461124,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3427edb5896,SRC10_CRI_2021__XY__bd2a2f01f2ef,-85.268448,10.493813,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c34498047a8f,SRC10_CRI_2021__XY__a5f39e767220,-85.781392,10.479146,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c345383dd730,SRC10_CRI_2021__XY__fc5fc7ef1b96,-85.47528,10.468788,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c345b4519103,SRC10_CRI_2021__XY__224bf379847b,-85.509063,10.46863,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c34e5bd2552d,SRC10_CRI_2021__XY__832df7c107bb,-85.65157,10.265231,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c352c4fc0ead,SRC10_CRI_2021__XY__6aa78babfedf,-85.646853,10.367706,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c353fbd6b7b2,SRC10_CRI_2021__XY__4428836b8982,-85.711182,10.543001,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c35e3b0b1181,SRC10_CRI_2021__XY__497631f42652,-85.653765,10.509078,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c35f950b5aca,SRC10_CRI_2021__XY__3296e9894bda,-85.460245,10.153914,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c363b9018aa6,SRC10_CRI_2021__XY__8332e351d587,-85.238644,10.433595,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c368ed2f8835,SRC10_CRI_2021__XY__d05048d78461,-85.389461,10.161844,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c36e75221f2d,SRC10_CRI_2021__XY__c1880e4dd192,-85.637683,10.435419,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c36fea6ffd48,SRC10_CRI_2021__XY__6164907794fe,-85.466569,10.16338,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c370dc68101f,SRC10_CRI_2021__XY__77e180b3f995,-85.240427,10.350326,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c379cf855bfc,SRC10_CRI_2021__XY__a5201e36129c,-85.61691,10.500676,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c37c1c6cd2fc,SRC10_CRI_2021__XY__62b60c3c0a51,-85.510796,10.390195,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c37e194751c2,SRC10_CRI_2021__XY__f199e639968d,-85.549233,10.479296,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c37f1739f3b9,SRC10_CRI_2021__XY__7e8ca3930bcd,-85.564176,10.515592,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3806e3e0e5a,SRC10_CRI_2021__XY__c44222fcea08,-85.199388,10.191065,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c386ae7e53e8,SRC10_CRI_2021__XY__242e2a7c52fa,-85.457288,10.156095,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c38abe2b7fee,SRC10_CRI_2021__XY__9fecf4a92260,-85.567975,10.427323,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c39d0ee4704d,SRC10_CRI_2021__XY__c81936805704,-85.521438,10.408243,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3a0b42a5a4d,SRC10_CRI_2021__XY__478692f36f25,-85.738173,10.282876,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3a0e4da196f,SRC10_CRI_2021__XY__775eb8147263,-85.205038,10.479579,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3a55519d7c3,SRC10_CRI_2021__XY__0a3e0ee82921,-85.394915,10.440191,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3a759a4258b,SRC10_CRI_2021__XY__30e1c516c277,-85.741439,10.35332,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3a83dfa22ee,SRC10_CRI_2021__XY__8a1f27b7b3d4,-85.2662,10.406266,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3b2befb3062,SRC10_CRI_2021__XY__726c151ee1e2,-85.480749,10.348478,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3b307f3ccd3,SRC10_CRI_2021__XY__6fb81b142995,-85.720178,10.465146,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3b61eff7d67,SRC10_CRI_2021__XY__4f2eece3544e,-85.500675,10.480735,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3bc075e7844,SRC10_CRI_2021__XY__676dd33f5cb8,-85.702028,10.208897,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3cc75c5254b,SRC10_CRI_2021__XY__7503c35bfb4f,-85.436939,10.135186,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3cf5223df2c,SRC10_CRI_2021__XY__e8eb5da040ab,-85.211528,10.519375,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3cf6aae0e90,SRC10_CRI_2021__XY__1ed1ec5a05a1,-85.624647,10.509672,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3cfd04eb28e,SRC10_CRI_2021__XY__2292863767ae,-85.566734,10.257391,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3d141426fb0,SRC10_CRI_2021__XY__2d09fe95dc7e,-85.289018,10.473045,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3d25e0c8672,SRC10_CRI_2021__XY__22ae0a1bf7f9,-85.721503,10.321571,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3d6cf61dcf1,SRC10_CRI_2021__XY__e83e93d62f72,-85.512527,10.268784,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3e6bd9ccff7,SRC10_CRI_2021__XY__d91010f81f0a,-85.370188,10.091577,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3e86a54275a,SRC10_CRI_2021__XY__af918b382e3a,-85.506934,10.46502,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3ec4d92a698,SRC10_CRI_2021__XY__787de4caa6f7,-85.54438,10.351425,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3f2d7629b9a,SRC10_CRI_2021__XY__f0688751b30c,-85.572067,10.503162,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3f7647b7b2f,SRC10_CRI_2021__XY__6e52581156df,-85.278052,10.258471,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c3fc2bd0d8d3,SRC10_CRI_2021__XY__33dd45e51459,-85.22928,10.197117,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c40a2f533445,SRC10_CRI_2021__XY__898510c01cbc,-85.780823,10.311556,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c40a2fcc0884,SRC10_CRI_2021__XY__9622b0ad2115,-85.557964,10.218409,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c412b875321e,SRC10_CRI_2021__XY__fcb721649252,-85.536055,10.375596,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4134a0ca481,SRC10_CRI_2021__XY__6a7aa7ddbdc6,-85.525718,10.420288,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c415dd910458,SRC10_CRI_2021__XY__c47b5263fba2,-85.565271,10.307888,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c41951799da9,SRC10_CRI_2021__XY__d406fc7587be,-85.795875,10.398899,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c41d63780fa0,SRC10_CRI_2021__XY__83c91cc5b7d7,-85.552716,10.329667,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c41f7f6dda3d,SRC10_CRI_2021__XY__aaf29e5d43fc,-85.206496,10.309427,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4201bc0f560,SRC10_CRI_2021__XY__364bfa38a882,-85.532425,10.496269,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4267986ae11,SRC10_CRI_2021__XY__a93adf5e06ae,-85.55792,10.527515,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c428a9d1e4e4,SRC10_CRI_2021__XY__fef637a4a17c,-85.204898,10.443378,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c42ba6840fbb,SRC10_CRI_2021__XY__958aaa69d304,-85.726959,10.274684,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c42bae1d3901,SRC10_CRI_2021__XY__92134c8252c2,-85.51585,10.561502,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c42f4305ab50,SRC10_CRI_2021__XY__bf6b9162f97e,-85.196369,10.421689,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c431377f5e97,SRC10_CRI_2021__XY__1937977d905e,-85.288877,10.224985,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c431f0c57a31,SRC10_CRI_2021__XY__02c760ebf020,-85.202884,10.468727,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c441dc78a913,SRC10_CRI_2021__XY__8c9e943cba64,-85.243662,10.504045,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c44317e924d2,SRC10_CRI_2021__XY__1841e43cf241,-85.65065,10.260506,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4455973246e,SRC10_CRI_2021__XY__ac0bc6a88454,-85.37178,10.460804,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4465b43b5e7,SRC10_CRI_2021__XY__18274f9a1aa9,-85.699712,10.544957,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c446a2f62af4,SRC10_CRI_2021__XY__9989c98a22d3,-85.354022,10.139479,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4471810e49a,SRC10_CRI_2021__XY__26b4e4ae76db,-85.447803,10.462881,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c447cabfafd6,SRC10_CRI_2021__XY__602a2eedce96,-85.343275,10.457431,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c449244f0644,SRC10_CRI_2021__XY__c682aec35df9,-85.615942,10.415581,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4496aa083aa,SRC10_CRI_2021__XY__442d1508bdc1,-85.44973,10.423055,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c44f10f09ee8,SRC10_CRI_2021__XY__1a23261af9ce,-85.430989,10.479849,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c452a40984da,SRC10_CRI_2021__XY__394821b5e6e9,-85.782961,10.427079,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4546f811918,SRC10_CRI_2021__XY__3b31ea046e78,-85.246252,10.221186,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c454a0455ac8,SRC10_CRI_2021__XY__9e23caabceec,-85.257429,10.379221,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c454c522099e,SRC10_CRI_2021__XY__d3b0e253afba,-85.713693,10.437433,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c45655b0178a,SRC10_CRI_2021__XY__c888d0ce8f7c,-85.458154,10.136819,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c45737845672,SRC10_CRI_2021__XY__29d787cbb957,-85.529682,10.36718,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c45f9dd9217d,SRC10_CRI_2021__XY__bff7df92405f,-85.293451,10.366384,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c466170c2c3e,SRC10_CRI_2021__XY__2206c4b77bba,-85.217618,10.230403,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c46c4d974633,SRC10_CRI_2021__XY__34ab03935958,-85.672654,10.274652,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c46c795fd77e,SRC10_CRI_2021__XY__f4fa71e33cd6,-85.342958,10.285671,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c477c4687016,SRC10_CRI_2021__XY__15846ed489fe,-85.714477,10.290924,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c477e6259f17,SRC10_CRI_2021__XY__709f0a04946b,-85.748632,10.176387,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c48519349519,SRC10_CRI_2021__XY__88de298cefae,-85.215143,10.36249,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c48cfd6dfd3d,SRC10_CRI_2021__XY__f6ffabe11e14,-85.416094,10.454577,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4905c2cf483,SRC10_CRI_2021__XY__5c80161d0886,-85.485763,10.453054,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c49260fcfe7d,SRC10_CRI_2021__XY__1d57361513ac,-85.483657,10.45427,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c496162f5e61,SRC10_CRI_2021__XY__7482937bfa4d,-85.712171,10.258986,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c49726b75b4f,SRC10_CRI_2021__XY__e0a074f08265,-85.540823,10.486576,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4985cc443d8,SRC10_CRI_2021__XY__61ab5d8473dc,-85.688153,10.16298,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c49e0036c0b9,SRC10_CRI_2021__XY__1cde545a1ebc,-85.219683,10.444529,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4a1a68af3a4,SRC10_CRI_2021__XY__86cbfeeb86ef,-85.545274,10.532403,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4a8eda37f49,SRC10_CRI_2021__XY__ae1e66cb8448,-85.538078,10.357488,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4ae51186802,SRC10_CRI_2021__XY__06105a2a51c8,-85.380152,10.443875,2021,1,1,1,1,Costa Rica,CRI,0
SRC10_CRI_2021__XYY__c4aff5120fa5,SRC10_CRI_2021__XY__a9a8b02508ba,-85.483435,10.250896,2021,1,1,1,1,Costa Rica,CRI,0
