xy_group_id,n_extract_units_spectral,n_spectral_rows,spectral_severity_order_max,spectral_alert_count_sum,pct_extract_units_sin_alerta,pct_extract_units_alerta_baja,pct_extract_units_alerta_media,pct_extract_units_alerta_alta,pct_extract_units_baja_disponibilidad,pct_extract_units_sin_datos,pct_extract_units_revision_espectral,s2yr_months_obs_median,s2yr_obs_total_median,s2yr_obs_mean_median,s2yr_cloudprob_median,s2yr_ndvi_mean,s2yr_ndvi_median,s2yr_ndvi8a_mean,s2yr_ndvi8a_median,s2yr_ndre_mean,s2yr_ndre_median,spectral_alert_level_max,score_espectral
SRC15_PAN_2021__XY__2c33e5835399,1,1,2,2,0.0,0.0,100.0,0.0,100.0,0.0,100.0,3.0,3.0,0.25,10.0,0.7718049993251594,0.7639910457307324,0.7947079203613187,0.7696629213483147,0.588772152817497,0.5598349381017882,media,15.0
SRC15_PAN_2021__XY__2c358c4c37cf,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,5.0,0.585669905162931,0.6477358018513885,0.6188067247789625,0.6743002544529262,0.3961487928887909,0.4500458295142072,sin_alerta,100.0
SRC15_PAN_2021__XY__2c38c78fea9e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,1.9166666666666667,4.0,0.8051294811665617,0.8212544686382839,0.821714188329929,0.838044758539458,0.5799429298260699,0.5910937471651517,sin_alerta,100.0
SRC15_PAN_2021__XY__2c439b688c33,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,4.0,0.8411213020631539,0.8528815522733856,0.8573445564478103,0.8699103713188221,0.6029881254350298,0.6180087387329041,sin_alerta,100.0
SRC15_PAN_2021__XY__2c4640258a97,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,2.0833333333333335,4.5,0.8565450635891846,0.8607588687840309,0.8665050014129803,0.8668693318734939,0.5800287460046113,0.5812438868550134,sin_alerta,100.0
SRC15_PAN_2021__XY__2c469bca6f5b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,2.5,0.6108461849589504,0.6369166430265756,0.6436416842681641,0.6699554305412201,0.4160276393465956,0.4271093683254511,sin_alerta,100.0
SRC15_PAN_2021__XY__2c52b00de74f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0833333333333335,4.0,0.8800496925762428,0.8881549977983269,0.8875571385228895,0.8926458157227389,0.6299256731161123,0.6152258607420663,sin_alerta,100.0
SRC15_PAN_2021__XY__2c546c7c0e89,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,1.75,4.0,0.8080455499126771,0.8294843896796393,0.8253362215508198,0.8458408162304911,0.5935612083451426,0.6020002067235262,sin_alerta,100.0
SRC15_PAN_2021__XY__2c5f0fe71e41,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,3.0,0.7814655045407204,0.8073091913476689,0.8025928969042408,0.8208234414980594,0.549308477572469,0.5605185140691383,sin_alerta,100.0
SRC15_PAN_2021__XY__2c626461f94f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,1.5,4.25,0.8529173498660895,0.8699681906441858,0.8626690416525157,0.8782883433044082,0.6418728505130145,0.6425162392442387,sin_alerta,100.0
SRC15_PAN_2021__XY__2c7244afb59e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,2.25,7.0,0.6255615013634415,0.667296887725365,0.6526107586541752,0.691870378137949,0.41007893792645495,0.4149185140972784,sin_alerta,100.0
SRC15_PAN_2021__XY__2c74d8fffd6c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,4.0,0.8375260376399309,0.88206059569892,0.8504584725473692,0.8881126313320722,0.6101384473221605,0.6504916814895234,sin_alerta,100.0
SRC15_PAN_2021__XY__2c7f38a91b62,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,3.0,0.8870248654648861,0.8967286529246145,0.899259395610447,0.9078815212107585,0.6514730798602464,0.6574711900528385,sin_alerta,100.0
SRC15_PAN_2021__XY__2c9dbc661468,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,8.0,0.6625347240303832,0.6538654623129061,0.6917809280809202,0.6860552530659176,0.4738543145334706,0.47272439692264856,sin_alerta,100.0
SRC15_PAN_2021__XY__2c9e2a26c5b2,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,9.0,27.0,2.25,10.0,0.5202057498918415,0.5530428999002328,0.5658899976744869,0.5927272727272727,0.3724497205224841,0.3762765121759623,baja,80.0
SRC15_PAN_2021__XY__2ca344590a35,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,30.0,2.5,5.5,0.7941870499379284,0.7945548434242653,0.8150374853173106,0.8129239330140658,0.5415235244271875,0.5379989619106849,sin_alerta,100.0
SRC15_PAN_2021__XY__2cb0e348c2c3,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,3.0,0.765974515814337,0.749241658240647,0.7879341322323838,0.7706358381502891,0.5205143804219586,0.495389104193588,sin_alerta,100.0
SRC15_PAN_2021__XY__2cb291bb23f7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,1.8333333333333333,1.75,0.6099703554164977,0.6231163869679736,0.6377622651541889,0.6465070580751044,0.38595590304895355,0.3880464025440693,sin_alerta,100.0
SRC15_PAN_2021__XY__2cb835564784,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,2.5,0.9059159918091996,0.9215493993625888,0.9153813799490208,0.9291094373061586,0.6919698599524354,0.699763888276572,sin_alerta,100.0
SRC15_PAN_2021__XY__2cbf3c529480,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,7.0,0.681113295598371,0.695937728046704,0.7081430701041787,0.7146118721461188,0.45815893336089325,0.4472923492002312,sin_alerta,100.0
SRC15_PAN_2021__XY__2cbfe0e89d89,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,4.5,0.5519169543388485,0.5956797569313947,0.5877358107781301,0.6269640026160923,0.37444274348388584,0.3888002063333005,sin_alerta,100.0
SRC15_PAN_2021__XY__2cc7bb417c0e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,1.6666666666666667,6.0,0.6860936257384418,0.675898931684088,0.7126267426123523,0.7056387409266396,0.4816976889316991,0.4701720491959208,sin_alerta,100.0
SRC15_PAN_2021__XY__2ccae35e2465,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,3.5,0.8095182517905416,0.8055230438549023,0.825830870533626,0.8181926068556826,0.5687881230037581,0.578197728672413,sin_alerta,100.0
SRC15_PAN_2021__XY__2cd42c15882f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,3.5,0.8907713313697813,0.8766003984103627,0.9006188167647741,0.8882424040933911,0.6763805883185375,0.6740014325979062,sin_alerta,100.0
SRC15_PAN_2021__XY__2cd765f08fac,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,3.0,0.5938868202235128,0.5791863963564268,0.6282460587500005,0.6136349376038112,0.42106008160865516,0.4105114106293957,sin_alerta,100.0
SRC15_PAN_2021__XY__2cdec4d32230,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,2.0,3.0,0.9035145020482949,0.919283950617284,0.9086727960575367,0.9234723587000038,0.6666065967366942,0.6633718966249291,sin_alerta,100.0
SRC15_PAN_2021__XY__2cecff56bd20,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,43.0,3.5833333333333335,2.0,0.7643631190155784,0.8015071491025281,0.7821365290703352,0.8107269633974612,0.5643608322796891,0.5883132008780207,sin_alerta,100.0
SRC15_PAN_2021__XY__2cf3ac8c05e2,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,1.4166666666666667,4.0,0.74088732016584,0.8009330903537314,0.7440486701335397,0.8104634057558484,0.5099549293907165,0.5295462397159268,sin_alerta,100.0
SRC15_PAN_2021__XY__2cf84af386c4,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,2.0,0.7870405729833617,0.7865782286383144,0.8032407002887564,0.8039091163089294,0.5382172690448961,0.5548589341692789,sin_alerta,100.0
SRC15_PAN_2021__XY__2cff912cb9a7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,3.0,0.6175497364798689,0.6851443991686321,0.6458481869562065,0.7043525869148646,0.39641943912417604,0.4261210487625582,sin_alerta,100.0
SRC15_PAN_2021__XY__2cffaffc8f18,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,7.0,0.767807846816051,0.7640807651434645,0.7856215388069615,0.7839065541855939,0.4679366674157439,0.4704523087420143,sin_alerta,100.0
SRC15_PAN_2021__XY__2d037b97a260,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,2.4166666666666665,6.75,0.6530968100454873,0.6959755339007603,0.6778147433822872,0.7256757276154002,0.4553402002950181,0.4898052583068361,sin_alerta,100.0
SRC15_PAN_2021__XY__2d081d35cfbb,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,3.0,4.0,0.7336675903576171,0.7232355769477999,0.7482592980864213,0.7516461033144552,0.5098593300342641,0.535684945783202,sin_alerta,100.0
SRC15_PAN_2021__XY__2d09e3749a89,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,3.5,0.8613302486562274,0.860499971836395,0.8715250259076218,0.8707834162427576,0.5988538212252861,0.6044855418480688,sin_alerta,100.0
SRC15_PAN_2021__XY__2d09ef462468,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,1.9166666666666667,3.5,0.8283642253714276,0.8256231863755162,0.8413978085613273,0.8385990693271905,0.5916233571219282,0.6009752798840562,sin_alerta,100.0
SRC15_PAN_2021__XY__2d0a969ad81b,1,1,1,1,0.0,100.0,0.0,0.0,0.0,0.0,100.0,10.0,28.0,2.3333333333333335,5.25,0.6454394078745185,0.6623152684665617,0.6638335875439505,0.6798832617997119,0.4284254607371751,0.4616585791496183,baja,80.0
SRC15_PAN_2021__XY__2d14b9679ed9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,3.25,0.8183709883963008,0.8236530934571431,0.8321410755402224,0.8403201506772093,0.5917741000205334,0.5993098528344422,sin_alerta,100.0
SRC15_PAN_2021__XY__2d15e2f069a4,1,1,2,2,0.0,0.0,100.0,0.0,0.0,0.0,100.0,10.0,26.0,2.1666666666666665,4.0,0.6253163361014242,0.6155301983460828,0.6577922268139578,0.6442030635085259,0.4381986337119927,0.41585827070260073,media,45.0
SRC15_PAN_2021__XY__2d1a481e7073,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,3.0,0.5872844757023651,0.6239793952422479,0.6140966873357715,0.6599370277260785,0.38434618692295996,0.4042760227239546,sin_alerta,100.0
SRC15_PAN_2021__XY__2d25854df0ca,1,1,3,4,0.0,0.0,0.0,100.0,0.0,0.0,100.0,8.0,24.0,2.0,7.5,0.39350743758901197,0.2420322195224631,0.43250816400202446,0.2973267772970041,0.2743772512751378,0.1668267523280614,alta,20.0
SRC15_PAN_2021__XY__2d25a98ba2d9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,1.75,7.0,0.6682496960603517,0.7344125425457477,0.6921989542715444,0.7444773728803964,0.44433133331474445,0.48465116482488857,sin_alerta,100.0
SRC15_PAN_2021__XY__2d26d6aff02e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,4.0,0.8383146389096364,0.8353555040418927,0.8524653828730404,0.8467576463274851,0.6153881163909646,0.6168907901294114,sin_alerta,100.0
SRC15_PAN_2021__XY__2d2e98411e92,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,7.0,0.6330199887635584,0.6674867604583941,0.6671387114453858,0.7043019861938911,0.4314394276170344,0.4740591606008982,sin_alerta,100.0
SRC15_PAN_2021__XY__2d2fd768e923,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,6.0,0.5986942558463448,0.6140567845990546,0.6322777011227873,0.6397500401761056,0.41646334737698065,0.39996169472080123,sin_alerta,100.0
SRC15_PAN_2021__XY__2d32433b905d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,22.0,1.8333333333333333,5.0,0.5005788278441596,0.43670150987224154,0.5284852188776102,0.46964435228735035,0.3570110334256669,0.2972206308646578,sin_alerta,100.0
SRC15_PAN_2021__XY__2d3727427225,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,3.0,0.6765409654158459,0.7015281757402101,0.7033296936965837,0.7278467232745482,0.4706114453112686,0.4827758362456316,sin_alerta,100.0
SRC15_PAN_2021__XY__2d3cc59c0009,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,1.75,8.25,0.6385225624027797,0.6737586795043546,0.6583292004297626,0.7000505588112129,0.4507705146256734,0.4928511295055453,sin_alerta,100.0
SRC15_PAN_2021__XY__2d406de7c104,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,4.0,0.6708372968810371,0.6471774193548387,0.7001984774077067,0.7185363892239646,0.4743429362088501,0.4748102139406487,sin_alerta,100.0
SRC15_PAN_2021__XY__2d4b8ac7018d,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,2.0833333333333335,5.0,0.8052853391391892,0.7936383479811615,0.815850602232602,0.8059867694190762,0.5788728713365504,0.577213173403925,sin_alerta,100.0
SRC15_PAN_2021__XY__2d4cb88df439,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,3.5,0.6399246131530429,0.648613772165866,0.6690068344731759,0.6736720910856466,0.44813116641523515,0.4570483109006259,sin_alerta,100.0
SRC15_PAN_2021__XY__2d532d7c4577,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,2.0,0.8003635487679789,0.8616072502741108,0.8189935671430041,0.8755687166420834,0.5394048964887125,0.588781233269788,sin_alerta,100.0
SRC15_PAN_2021__XY__2d56e93cec24,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,5.0,0.8526139592888988,0.8549340609367896,0.8674026621380466,0.8664154103852597,0.6269914543691693,0.6270342079043506,sin_alerta,100.0
SRC15_PAN_2021__XY__2d5b762c96e1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,2.1666666666666665,5.0,0.803106820482428,0.8357182159869853,0.8186286551079845,0.8486678351848396,0.5698590386350944,0.5858951175406872,sin_alerta,100.0
SRC15_PAN_2021__XY__2d5e0b1e1b7b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,2.75,6.0,0.8326536261521597,0.8282709313394124,0.8457743418314272,0.8390058728017342,0.5934888963844251,0.5970308922789901,sin_alerta,100.0
SRC15_PAN_2021__XY__2d6a17acea06,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,6.0,0.7499848140354126,0.7633363048219609,0.7689423937586624,0.7764335288699753,0.5212101277030157,0.5320226455700349,sin_alerta,100.0
SRC15_PAN_2021__XY__2d6ed4200133,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,2.0,0.8367610839201997,0.8506571087216247,0.8502879143231034,0.8618784530386739,0.5856192166522113,0.6047027506654835,sin_alerta,100.0
SRC15_PAN_2021__XY__2d72c4e18a7c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,2.6666666666666665,3.0,0.8081765432310363,0.8392130300852684,0.8142850530647353,0.8475146905041651,0.4844030704812338,0.5023911759055285,sin_alerta,100.0
SRC15_PAN_2021__XY__2d7355476777,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,5.0,0.8563518312200027,0.8939910784570979,0.8670751392005512,0.9049013619553496,0.6649497606305743,0.6940255193455802,sin_alerta,100.0
SRC15_PAN_2021__XY__2d759169433b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,2.5833333333333335,6.75,0.6515047039852452,0.6794337073446847,0.681504593667144,0.715215494629872,0.4581365120920432,0.47849029652959485,sin_alerta,100.0
SRC15_PAN_2021__XY__2d79c3bc21a9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,2.0833333333333335,4.0,0.8067872113736195,0.8410848419913177,0.8269109404574401,0.8580355394849712,0.5916331110427975,0.6277871329129318,sin_alerta,100.0
SRC15_PAN_2021__XY__2d7f5c077a2f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,5.5,0.8723216957543923,0.8704099322610501,0.88196290551764,0.8797648397496682,0.653689457852202,0.6575691258810885,sin_alerta,100.0
SRC15_PAN_2021__XY__2d7f98defb0c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,8.5,0.5487624906572085,0.6452324294410625,0.5713057496065648,0.6157967935777663,0.43790438848003954,0.4708314280192289,sin_alerta,100.0
SRC15_PAN_2021__XY__2d8125315efa,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.25,5.0,0.6346255172635543,0.7082849794431291,0.6611626545376784,0.7468503937007874,0.43970849800608414,0.4763360238001464,sin_alerta,100.0
SRC15_PAN_2021__XY__2d8507cfaefa,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,1.9166666666666667,4.75,0.8343294259965599,0.8403553835565725,0.8438303348067286,0.8490334617382571,0.5230284040367066,0.5244244480195823,sin_alerta,100.0
SRC15_PAN_2021__XY__2d870973564f,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,2.25,4.0,0.7532078919944508,0.767151767151767,0.7813285787087849,0.7994029850746268,0.5353940314509508,0.5612535612535613,sin_alerta,100.0
SRC15_PAN_2021__XY__2d8a721d6639,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,2.5833333333333335,5.5,0.7537986855955663,0.7867203219315896,0.7783151000752642,0.809566584325174,0.523567666683443,0.5372237185156546,sin_alerta,100.0
SRC15_PAN_2021__XY__2d91cbede682,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,2.75,3.0,0.7472190029992788,0.8277721761452842,0.7702173227383744,0.845051164384947,0.5070518720037266,0.5562067243838469,sin_alerta,100.0
SRC15_PAN_2021__XY__2d9a1b5a1273,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,2.1666666666666665,3.5,0.7644770246313931,0.8121164623706237,0.7656310610404324,0.8321199531577894,0.5098765610511424,0.5705593118935375,sin_alerta,100.0
SRC15_PAN_2021__XY__2d9a918917f7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,7.25,0.793905533819314,0.8374647245541817,0.8178990365447206,0.8475831728118007,0.6053207684328358,0.6208637197293299,sin_alerta,100.0
SRC15_PAN_2021__XY__2d9c92624b19,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,5.5,0.5843730583034457,0.5989791431372445,0.6195170910438261,0.6332513806854849,0.40011339142058056,0.40479843619228795,sin_alerta,100.0
SRC15_PAN_2021__XY__2d9cf8ba5899,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,2.4166666666666665,5.0,0.8314976385566133,0.8353764801375096,0.8473530734620897,0.8524240895599751,0.6370680723083391,0.6362448979591836,sin_alerta,100.0
SRC15_PAN_2021__XY__2da573a9a19c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,2.3333333333333335,3.0,0.8604036042387224,0.8741301059001514,0.8724314064553411,0.8852730281301711,0.6052897886833188,0.6270257931979001,sin_alerta,100.0
SRC15_PAN_2021__XY__2da91ad5a976,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,3.25,0.6994429483936735,0.720918131359852,0.7222541155743359,0.7400624566249182,0.48160267831004877,0.49075611826524623,sin_alerta,100.0
SRC15_PAN_2021__XY__2dabdaa81e1a,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,9.5,0.8010396174365279,0.7964123967771958,0.8147480357557735,0.8131895396813646,0.555456656905942,0.550523474086168,sin_alerta,100.0
SRC15_PAN_2021__XY__2dae6f74ba36,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.3333333333333335,10.0,0.5191665538848155,0.567529195418877,0.6015161495323482,0.6304649116250629,0.4852147209432396,0.4881568103471194,sin_alerta,100.0
SRC15_PAN_2021__XY__2db31105f437,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,2.5,5.0,0.6355485363311357,0.7108772003822744,0.6621240884883395,0.7333783272034038,0.42688051963591944,0.466177126073899,sin_alerta,100.0
SRC15_PAN_2021__XY__2db3f2879ef5,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,2.5833333333333335,6.0,0.7725192392110323,0.7920542809766766,0.7899806183872162,0.8055631783894913,0.5150700069426746,0.5274895120335614,sin_alerta,100.0
SRC15_PAN_2021__XY__2db534c559a9,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,2.1666666666666665,5.5,0.5864095846408971,0.6139759260896803,0.6211409411170431,0.6624194634896775,0.437459869530948,0.47299708069505414,sin_alerta,100.0
SRC15_PAN_2021__XY__2db5684e9cec,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,1.75,10.0,0.6620059427027694,0.6299726373395074,0.6925779652428729,0.6636694088387219,0.46554898881889645,0.4561286001339584,sin_alerta,100.0
SRC15_PAN_2021__XY__2dbf21da4206,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,3.0,0.7309196955408634,0.7768973272341155,0.7484029560827785,0.7899912595523257,0.48656903622303005,0.5255150026230692,sin_alerta,100.0
SRC15_PAN_2021__XY__2dc2b18ad3ad,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,1.5833333333333333,3.0,0.6716348482386949,0.6864635967320668,0.6893295276123468,0.6989530084442575,0.4577858377643152,0.4630241559067535,sin_alerta,100.0
SRC15_PAN_2021__XY__2dd0be2fa093,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.25,6.0,0.6982805767251609,0.7689848264919765,0.7230551357214406,0.7901459082983464,0.5184695432052244,0.5727057066099853,sin_alerta,100.0
SRC15_PAN_2021__XY__2dd1d75bb678,1,1,2,2,0.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,1.0,0.08333333333333333,29.0,0.7201058201058201,0.7201058201058201,0.7219448094612352,0.7219448094612352,0.5131639722863741,0.5131639722863741,media,15.0
SRC15_PAN_2021__XY__2dd59bf01369,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,1.75,2.75,0.7544090056473861,0.7908350287665595,0.7716553189794167,0.8055705718041843,0.5584613869190677,0.5842841077787564,sin_alerta,100.0
SRC15_PAN_2021__XY__2dd657a7279c,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,2.3333333333333335,4.25,0.7665703088420711,0.7768960018991659,0.7822457779702777,0.7963407331563008,0.5311725349485032,0.5566420991167615,sin_alerta,100.0
SRC15_PAN_2021__XY__2df4d7cd134b,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,4.333333333333333,6.5,0.7537458366532108,0.8075580725769933,0.7646987497174351,0.8134724412250887,0.5397784664458297,0.5421770710989705,sin_alerta,100.0
SRC15_PAN_2021__XY__2df9fb5a9bef,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,2.4166666666666665,4.0,0.865787314384896,0.8973774129434506,0.8796812993615566,0.9102609140986574,0.6654964898238548,0.6905945234271753,sin_alerta,100.0
SRC15_PAN_2021__XY__2dfd718ccad1,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,2.0833333333333335,4.0,0.8401437626164631,0.8763002530222096,0.8540207550512809,0.8889561316315798,0.6337187873344852,0.6438961517215982,sin_alerta,100.0
SRC15_PAN_2021__XY__2dff7b81562b,1,1,2,2,0.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,1.0,0.08333333333333333,9.0,0.7469463009910118,0.7469463009910118,0.7470628887353145,0.7470628887353145,0.5207539602967717,0.5207539602967717,media,15.0
SRC15_PAN_2021__XY__2e0556e5e773,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,1.9166666666666667,5.0,0.6439753703089726,0.6639537936466264,0.6687052979670468,0.6884886833779509,0.4237335216818963,0.4400904153433997,sin_alerta,100.0
SRC15_PAN_2021__XY__2e0a4e2ef291,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,2.5833333333333335,4.0,0.8561508848283236,0.8619153674832963,0.8661969219743856,0.8736627610799796,0.6021850629388616,0.6003040271132376,sin_alerta,100.0
SRC15_PAN_2021__XY__2e0c7ebed3f7,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,2.75,0.7009171064814211,0.6926147205052373,0.7302478702534436,0.729006477081812,0.47050358317176055,0.48317835590689345,sin_alerta,100.0
SRC15_PAN_2021__XY__2e118a3b640e,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,2.1666666666666665,5.0,0.778799773561132,0.7918517088240973,0.7869481746861708,0.8017826825127334,0.5454100213499248,0.542911877394636,sin_alerta,100.0
SRC15_PAN_2021__XY__2e17b9e76abd,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,2.6666666666666665,4.0,0.7188536103694454,0.7698816144964856,0.739808145756486,0.7882921398665478,0.4670799883735226,0.4944095862622069,sin_alerta,100.0
SRC15_PAN_2021__XY__2e17e1df9079,1,1,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,22.0,1.8333333333333333,3.5,0.6918334408260616,0.8298631766805472,0.7216557846700007,0.8484366719660836,0.4712908256339199,0.5509115162294353,sin_alerta,100.0
